,offer_name,link_to_offer,price,country,placed,condition
2228,Detective: Ein Krimi-Brettspiel (German edition) (2018),https://boardgamegeek.com/geekmarket/product/1670214,€40,usa,1 year ago,N
2229,Detective: A Modern Crime Board Game (English first edition) (2018),https://boardgamegeek.com/geekmarket/product/1658780,$35,usa,1 year ago,N
2230,Detective: A Modern Crime Board Game,https://boardgamegeek.com/geekmarket/product/1647773,€45,usa,1 year ago,N
2231,Detective: A Modern Crime Board Game (English first edition) (2018),https://boardgamegeek.com/geekmarket/product/1615441,$33,usa,1 year ago,N
2232,Detective: A Modern Crime Board Game,https://boardgamegeek.com/geekmarket/product/1609046,€38,usa,1 year ago,N
2233,Detective: A Modern Crime Board Game (English first edition) (2018),https://boardgamegeek.com/geekmarket/product/1606176,€35,usa,1 year ago,N
2234,Detective: A Modern Crime Board Game (English first edition) (2018),https://boardgamegeek.com/geekmarket/product/1605281,£52,usa,1 year ago,N
2235,Detective: A Modern Crime Board Game (English first edition) (2018),https://boardgamegeek.com/geekmarket/product/1603352,€40,usa,1 year ago,N
2236,Detective: A Modern Crime Board Game (English first edition) (2018),https://boardgamegeek.com/geekmarket/product/1601447,€42,usa,1 year ago,N
2237,Detective: A Modern Crime Board Game (English first edition) (2018),https://boardgamegeek.com/geekmarket/product/1585740,$40,usa,1 year ago,LN
2238,Detective: A Modern Crime Board Game,https://boardgamegeek.com/geekmarket/product/1569881,$30,usa,1 year ago,N
2239,Deception: Murder in Hong Kong (English-only first edition) (2015),https://boardgamegeek.com/geekmarket/product/2073874,C$30,canada,4 hours ago,VG
2240,Deception: Murder in Hong Kong,https://boardgamegeek.com/geekmarket/product/2069375,€37,canada,5 days ago,N
2241,Deception: Murder in Hong Kong,https://boardgamegeek.com/geekmarket/product/2066039,$23,canada,8 days ago,VG
2242,Deception: Murder in Hong Kong,https://boardgamegeek.com/geekmarket/product/2039581,$28,canada,1 month ago,N
2243,CS-Files (French edition) (2016),https://boardgamegeek.com/geekmarket/product/2025452,C$35,canada,2 months ago,LN
2244,Deception: Murder in Hong Kong,https://boardgamegeek.com/geekmarket/product/2009528,$30,canada,2 months ago,LN
2245,Getäuscht: Mord in Hong Kong (English/German edition) (2016),https://boardgamegeek.com/geekmarket/product/1993954,€29,canada,3 months ago,G
2246,Deception: Murder in Hong Kong,https://boardgamegeek.com/geekmarket/product/1974973,$10,canada,4 months ago,N
2247,Deception: Murder in Hong Kong,https://boardgamegeek.com/geekmarket/product/1974926,$20,canada,4 months ago,N
2248,Deception: Murder in Hong Kong,https://boardgamegeek.com/geekmarket/product/1974850,$40,canada,4 months ago,N
2249,Getäuscht: Mord in Hong Kong (English/German edition) (2016),https://boardgamegeek.com/geekmarket/product/1784973,€38,belgium,1 year ago,N
2250,Deception: Murder in Hong Kong,https://boardgamegeek.com/geekmarket/product/1704256,€40,belgium,1 year ago,N
2251,Deception: Murder in Hong Kong (English-only second edition) (2018),https://boardgamegeek.com/geekmarket/product/1699191,$26,belgium,1 year ago,N
2252,Deception: Murder in Hong Kong (English-only first edition) (2015),https://boardgamegeek.com/geekmarket/product/1552995,$20,belgium,2 years ago,LN
2253,Deception: Murder in Hong Kong (English-only first edition) (2015),https://boardgamegeek.com/geekmarket/product/1549146,$28,belgium,2 years ago,N
2254,Deception: Murder in Hong Kong,https://boardgamegeek.com/geekmarket/product/1442369,$22,belgium,2 years ago,LN
2255,Deception: Murder in Hong Kong,https://boardgamegeek.com/geekmarket/product/1161292,€35,belgium,3 years ago,LN
2256,Deception: Murder in Hong Kong (English-only first edition) (2015),https://boardgamegeek.com/geekmarket/product/1142984,$33,belgium,3 years ago,LN
2257,Deception: Murder in Hong Kong,https://boardgamegeek.com/geekmarket/product/1133794,$45,belgium,3 years ago,N
2258,Deception: Murder in Hong Kong (English-only first edition) (2015),https://boardgamegeek.com/geekmarket/product/1023260,€36,belgium,3 years ago,N
2259,The Magnificent (English edition) (2019),https://boardgamegeek.com/geekmarket/product/2073071,€50,germany,1 day ago,LN
2260,The Magnificent (Dutch edition) (2019),https://boardgamegeek.com/geekmarket/product/2069974,€35,germany,4 days ago,LN
2261,The Magnificent (Dutch edition) (2019),https://boardgamegeek.com/geekmarket/product/2068860,€41,germany,6 days ago,N
2262,The Magnificent,https://boardgamegeek.com/geekmarket/product/2050064,€63,germany,22 days ago,N
2263,The Magnificent (English edition) (2019),https://boardgamegeek.com/geekmarket/product/2044883,£42,germany,1 month ago,N
2264,The Magnificent (English edition) (2019),https://boardgamegeek.com/geekmarket/product/2039508,€55,germany,1 month ago,N
2265,The Magnificent (Dutch edition) (2019),https://boardgamegeek.com/geekmarket/product/2030173,€44,germany,2 months ago,N
2266,The Magnificent,https://boardgamegeek.com/geekmarket/product/2022584,€40,germany,2 months ago,N
2267,The Magnificent (Dutch edition) (2019),https://boardgamegeek.com/geekmarket/product/1986175,€50,germany,3 months ago,N
2268,The Magnificent (English edition) (2019),https://boardgamegeek.com/geekmarket/product/1910062,€50,germany,6 months ago,N
2269,Dominion (Second Edition),https://boardgamegeek.com/geekmarket/product/2068353,$27,usa,7 days ago,LN
2270,Dominion (Second Edition),https://boardgamegeek.com/geekmarket/product/2060725,$25,usa,13 days ago,LN
2271,Dominion (Second Edition),https://boardgamegeek.com/geekmarket/product/1912484,€45,usa,6 months ago,N
2272,Dominion (Second Edition),https://boardgamegeek.com/geekmarket/product/1856744,$30,usa,8 months ago,N
2273,Dominion (Second Edition) (English edition) (2016),https://boardgamegeek.com/geekmarket/product/1851751,$50,usa,9 months ago,N
2274,Dominion (Second Edition),https://boardgamegeek.com/geekmarket/product/1851300,€29,usa,9 months ago,LN
2275,Dominion (Tweede editie) (Dutch edition) (2017),https://boardgamegeek.com/geekmarket/product/1785006,€38,usa,1 year ago,N
2276,Dominion (Second Edition),https://boardgamegeek.com/geekmarket/product/1495099,€50,usa,2 years ago,N
2277,Dominion (Second Edition) (English edition) (2016),https://boardgamegeek.com/geekmarket/product/1480061,€43,usa,2 years ago,N
2278,Dominion (Second Edition),https://boardgamegeek.com/geekmarket/product/1308352,"$1,100",usa,2 years ago,VG
2279,Dominion (Second Edition) (English edition) (2016),https://boardgamegeek.com/geekmarket/product/1278625,C$58,canada,2 years ago,N
2280,Dominion (Second Edition) (English edition) (2016),https://boardgamegeek.com/geekmarket/product/1224070,€50,canada,3 years ago,N
2281,Dominion (Second Edition) (English edition) (2016),https://boardgamegeek.com/geekmarket/product/1152151,$38,canada,3 years ago,N
2282,Dominion (Second Edition) (English edition) (2016),https://boardgamegeek.com/geekmarket/product/1043108,€43,canada,3 years ago,N
2283,Jackal Archipelago,https://boardgamegeek.com/geekmarket/product/1957476,£20,great,5 months ago,VG
2284,Jackal Archipelago (English/Russian first edition) (2017),https://boardgamegeek.com/geekmarket/product/1820938,€18,great,10 months ago,N
2285,Jackal Archipelago,https://boardgamegeek.com/geekmarket/product/1755826,$20,great,1 year ago,G
2286,Jackal Archipelago (English/Russian first edition) (2017),https://boardgamegeek.com/geekmarket/product/1653506,€35,great,1 year ago,LN
2287,Jackal Archipelago,https://boardgamegeek.com/geekmarket/product/1413647,€20,great,2 years ago,LN
2288,Don't Drop the Soap,https://boardgamegeek.com/geekmarket/product/1920572,€13,germany,6 months ago,N
2289,Just One,https://boardgamegeek.com/geekmarket/product/2073586,€21,italy,12 hours ago,N
2290,Just One (English third edition) (2019),https://boardgamegeek.com/geekmarket/product/2070535,$15,italy,4 days ago,LN
2291,Just One (Dutch edition) (2018),https://boardgamegeek.com/geekmarket/product/2068489,€17,italy,6 days ago,N
2292,Just One (Dutch edition) (2018),https://boardgamegeek.com/geekmarket/product/2047811,€15,italy,24 days ago,LN
2293,Só uma (Portuguese edition) (2019),https://boardgamegeek.com/geekmarket/product/2039480,€21,italy,1 month ago,N
2294,Just One (German first edition) (2018),https://boardgamegeek.com/geekmarket/product/2021832,€18,italy,2 months ago,N
2295,Just One,https://boardgamegeek.com/geekmarket/product/2004046,€20,italy,3 months ago,N
2296,Just One (English second edition) (2019),https://boardgamegeek.com/geekmarket/product/2003602,€22,italy,3 months ago,N
2297,Just One (Dutch edition) (2018),https://boardgamegeek.com/geekmarket/product/1997664,€18,italy,3 months ago,N
2298,Just One,https://boardgamegeek.com/geekmarket/product/1989030,$16,italy,3 months ago,VG
2299,Just One (English second edition) (2019),https://boardgamegeek.com/geekmarket/product/1968460,€20,germany,4 months ago,N
2300,Just One (German first edition) (2018),https://boardgamegeek.com/geekmarket/product/1946495,€18,germany,5 months ago,N
2301,Just One (English first edition) (2018),https://boardgamegeek.com/geekmarket/product/1733631,€25,germany,1 year ago,N
2302,Just One (English first edition) (2018),https://boardgamegeek.com/geekmarket/product/1651243,€20,germany,1 year ago,N
2303,Spyfall: Time Travel (English second edition) (2019),https://boardgamegeek.com/geekmarket/product/2055303,€26,bulgaria,19 days ago,N
2304,Spyfall: Time Travel,https://boardgamegeek.com/geekmarket/product/2053432,€26,bulgaria,21 days ago,N
2305,Spyfall: Time Travel,https://boardgamegeek.com/geekmarket/product/2011426,€25,bulgaria,2 months ago,N
2306,Spyfall: Time Travel,https://boardgamegeek.com/geekmarket/product/1888802,€27,bulgaria,7 months ago,N
2307,Spyfall: Time Travel (English second edition) (2019),https://boardgamegeek.com/geekmarket/product/1875714,$27,bulgaria,8 months ago,N
2308,Blood Bowl (2016 edition),https://boardgamegeek.com/geekmarket/product/2028783,$67,usa,2 months ago,VG
2309,Blood Bowl (2016 edition) (English edition),https://boardgamegeek.com/geekmarket/product/2025292,$5,usa,2 months ago,LN
2310,Blood Bowl (2016 edition) (English edition),https://boardgamegeek.com/geekmarket/product/2025291,$3,usa,2 months ago,LN
2311,Blood Bowl (2016 edition) (English edition),https://boardgamegeek.com/geekmarket/product/2025288,$3,usa,2 months ago,LN
2312,Blood Bowl (2016 edition) (English edition),https://boardgamegeek.com/geekmarket/product/2025286,$3,usa,2 months ago,LN
2313,Blood Bowl (2016 edition) (English edition),https://boardgamegeek.com/geekmarket/product/2006143,$90,usa,3 months ago,LN
2314,Blood Bowl (2016 edition),https://boardgamegeek.com/geekmarket/product/1995653,€50,usa,3 months ago,N
2315,Blood Bowl (2016 edition),https://boardgamegeek.com/geekmarket/product/1995652,€35,usa,3 months ago,N
2316,Blood Bowl (2016 edition),https://boardgamegeek.com/geekmarket/product/1995650,€120,usa,3 months ago,VG
2317,Blood Bowl (2016 edition) (English edition),https://boardgamegeek.com/geekmarket/product/1901247,$270,usa,7 months ago,VG
2318,Blood Bowl (2016 edition),https://boardgamegeek.com/geekmarket/product/1878460,$80,usa,7 months ago,N
2319,Blood Bowl (2016 edition) (English edition),https://boardgamegeek.com/geekmarket/product/1679457,$70,usa,1 year ago,N
2320,Blood Bowl (2016 edition) (English edition),https://boardgamegeek.com/geekmarket/product/1609922,€85,usa,1 year ago,N
2321,Blood Bowl (2016 edition) (English edition),https://boardgamegeek.com/geekmarket/product/1424631,€85,usa,2 years ago,N
2322,Blood Bowl (2016 edition) (English edition),https://boardgamegeek.com/geekmarket/product/1385917,$70,usa,2 years ago,LN
2323,Blood Bowl (2016 edition) (English edition),https://boardgamegeek.com/geekmarket/product/1289776,$75,usa,2 years ago,LN
2324,Blood Bowl (2016 edition) (English edition),https://boardgamegeek.com/geekmarket/product/1242080,$90,usa,3 years ago,LN
2325,Blood Bowl (2016 edition) (English edition),https://boardgamegeek.com/geekmarket/product/1201508,$69,usa,3 years ago,VG
2326,Blood Bowl (2016 edition) (English edition),https://boardgamegeek.com/geekmarket/product/1139004,$150,usa,3 years ago,N
2327,Blood Bowl (2016 edition) (English edition),https://boardgamegeek.com/geekmarket/product/1059831,€85,usa,3 years ago,N
2328,Blood Bowl (2016 edition) (German edition),https://boardgamegeek.com/geekmarket/product/1054925,€85,germany,3 years ago,N
2329,Android: Netrunner (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/2072804,$50,usa,1 day ago,N
2330,Android: Netrunner,https://boardgamegeek.com/geekmarket/product/2069322,$32,usa,6 days ago,G
2331,Android: Netrunner (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/2068165,$30,usa,7 days ago,LN
2332,Android: Netrunner (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/2065235,$100,usa,9 days ago,LN
2333,Android: Netrunner (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/2065094,$50,usa,9 days ago,LN
2334,Android: Netrunner,https://boardgamegeek.com/geekmarket/product/2056567,$250,usa,18 days ago,LN
2335,Android: Netrunner,https://boardgamegeek.com/geekmarket/product/2035564,$4,usa,1 month ago,N
2336,Android: Netrunner,https://boardgamegeek.com/geekmarket/product/2034652,€99,usa,1 month ago,N
2337,Android: Netrunner (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/2020965,€890,usa,2 months ago,LN
2338,Android: Netrunner (English revised core set edition) (2017),https://boardgamegeek.com/geekmarket/product/2010242,$70,usa,2 months ago,N
2339,Android: Netrunner (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/2008280,$60,usa,3 months ago,VG
2340,Android: Netrunner (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/2007916,$30,usa,3 months ago,VG
2341,Android: Netrunner (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1981267,$80,usa,4 months ago,LN
2342,Android: Netrunner (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1980831,€60,usa,4 months ago,LN
2343,Android: Netrunner,https://boardgamegeek.com/geekmarket/product/1911146,€40,usa,6 months ago,N
2344,Android: Netrunner (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1907100,£100,usa,6 months ago,VG
2345,Android: Netrunner (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1901756,$45,usa,7 months ago,VG
2346,Android: Netrunner (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1882326,$50,usa,7 months ago,N
2347,Android: Netrunner,https://boardgamegeek.com/geekmarket/product/1872178,$40,usa,8 months ago,VG
2348,Android: Netrunner (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1870470,$30,usa,8 months ago,VG
2349,Android: Netrunner (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1867697,C$30,canada,8 months ago,G
2350,Android: Netrunner (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1865592,$45,canada,8 months ago,N
